CumOil12Month,rowID,Operator,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT
109742.33,4566,FANG,SPRABERRY LOWER,7728,1591,42
107553.57,4567,FANG,SPRABERRY LOWER,7777,1581,40
150614.010000001,4568,FANG,SPRABERRY LOWER,7201,1247,44
135977.08,4569,FANG,SPRABERRY LOWER,7105,1677,39
149473.21,4570,FANG,SPRABERRY LOWER,7829,1556,44
165594.1,4571,FANG,SPRABERRY LOWER,7905,1507,35
83273.3399999999,4572,FANG,WOLFCAMP B,7098,1049,33
76556.15,4573,FANG,WOLFCAMP B,7443,1305,48
148809.86,4574,FANG,SPRABERRY LOWER,7921,1294,46
179755.15,4575,FANG,SPRABERRY LOWER,7770,1321,45
96985.11,4576,FANG,WOLFCAMP B,7681,1493,45
105956.44,4577,FANG,SPRABERRY LOWER,7713,1297,43
96114.02,4578,FANG,SPRABERRY MIDDLE,7100,1274,45
61211.2800000001,4585,FANG,WOLFCAMP B,7272,1051,38
98293.09,4586,FANG,WOLFCAMP B,6816,1325,47
199303.1,4587,FANG,SPRABERRY LOWER,7503,1595,42
74686.7100000001,4590,FANG,SPRABERRY LOWER,6201,1639,40
79252.7999999996,4591,FANG,SPRABERRY LOWER,6801,1642,38
107278.515625,4595,SURGE,WOLFCAMP A,6181,2008,46
144698,4598,HIBERNIA,WOLFCAMP B,5019,2167,74
157268,4599,CRWNQST,WOLFCAMP A,7627,1828,45
83040.5859375,4600,DBLPOINT,WOLFCAMP A,4794,1625,41
78444.625,4601,DBLPOINT,WOLFCAMP B,4364,1301,29
101087,4602,APA,WOLFCAMP B,7352,2101,45
86005,4603,APA,WOLFCAMP B,7320,2091,39
73148,4604,APA,WOLFCAMP B,7773,1487,50
42636,4605,APA,WOLFCAMP B,7752,2099,14
77654,4607,APA,WOLFCAMP B,7790,1712,43
59594,4608,APA,SPRABERRY LOWER,7199,1440,50
187985,4612,PXD,SPRABERRY LOWER,7713,1477,37
181050.328125,4613,PXD,WOLFCAMP A,7717,1753,43
109478.671875,4614,PXD,WOLFCAMP B,7700,1679,41
186270.046875,4620,PXD,WOLFCAMP A,7684,1998,54
236069.3125,4621,PXD,WOLFCAMP B,7671,1963,54
275071.65625,4622,PXD,SPRABERRY LOWER,7717,1980,53
64885,4623,OVV,WOLFCAMP A,7754,2501,21
108264,4624,OVV,WOLFCAMP A,7754,2593,17
103472.7109375,4625,CRWNQST,WOLFCAMP B,7627,3692,52
148927.296875,4626,CRWNQST,WOLFCAMP B,7627,2065,53
109361.671875,4627,CRWNQST,WOLFCAMP B,7627,1895.5,49
91914.375,4628,CRWNQST,WOLFCAMP B,7477,1968,50
53060.4765625,4629,CRWNQST,WOLFCAMP B,7627,1999,50
105980.1640625,4630,CRWNQST,WOLFCAMP C,7484,1726,43
88979.53125,4631,LPI,WOLFCAMP B,7855,1112,32
61668.88671875,4632,LPI,WOLFCAMP A,7775,1123,32
57378.20703125,4633,LPI,WOLFCAMP A,7473,1783.5,32
58911.1953125,4634,LPI,WOLFCAMP C,7201,1113,31
51146.90625,4635,LPI,WOLFCAMP A,6580,1134,11
47398.80078125,4636,APA,WOLFCAMP A,7694,1010,27
60601.94140625,4637,APA,WOLFCAMP A,7492,1777,42
46157.0546875,4638,APA,WOLFCAMP A,7417,615,17
78775,4639,APA,WOLFCAMP B,7528,1010,31
73446.0546875,4640,APA,WOLFCAMP B,7567,993,22
66046.5,4641,APA,WOLFCAMP B,7626,295,6
59598.85546875,4642,APA,WOLFCAMP A,5862,1354,9
23044.11328125,4643,APA,WOLFCAMP D,7624,801,41
60118.19140625,4644,APA,WOLFCAMP B,7567,997,31
50761.34765625,4645,APA,WOLFCAMP B,6148,1043,27
60424.67578125,4646,APA,WOLFCAMP B,7564,1297,28
60660.00390625,4656,LPI,WOLFCAMP D,7665,1087,34
117862,4667,LPI,WOLFCAMP B,7544,1797,72
99517.65625,4668,LPI,WOLFCAMP B,7600,1133,34
43244.96875,4669,LPI,WOLFCAMP A,3693,1783.5,41
87567,4670,LPI,WOLFCAMP B,7498,1333,33
91296,4675,LPI,WOLFCAMP A,7577,2420,71
74749,4676,LPI,WOLFCAMP A,7208,1783.5,37
119416,4677,LPI,WOLFCAMP B,7371,1822,56
98670,4678,LPI,WOLFCAMP A,7438,1809,56
108552,4679,LPI,WOLFCAMP B,7538,1797,71
94792,4681,LPI,WOLFCAMP A,7575,1811,58
82503.3046875,4682,LPI,WOLFCAMP B,7315,1797,44
52270.6953125,4683,LPI,WOLFCAMP A,7126,1783.5,44
82041.84375,4684,LPI,WOLFCAMP C,6952,1115,35
48249.4609375,4685,LPI,WOLFCAMP B,7147,1125,34
34550.1875,4686,LPI,WOLFCAMP A,7187,1115,4
75201,4687,LPI,WOLFCAMP A,7438,2378,70
83408,4688,LPI,WOLFCAMP A,7473,1783.5,35
44189.33984375,4689,LPI,WOLFCAMP A,7515,1151,35
48953.33203125,4690,LPI,WOLFCAMP B,7775,1109,33
40265.66796875,4691,LPI,WOLFCAMP A,6700,1287,38
75683,4692,LPI,WOLFCAMP B,7305,1785,54
36180.46484375,4693,LPI,WOLFCAMP D,6968,1113.5,8
35361.796875,4694,LPI,WOLFCAMP B,4233,1797,44
67651.5234375,4695,LPI,WOLFCAMP A,5632,1900,58
61074.4921875,4696,LPI,WOLFCAMP A,5972,1783.5,41
120655.8828125,4697,LPI,WOLFCAMP A,6923,1783.5,32
85906.1875,4698,LPI,WOLFCAMP A,7203,1127,36
55936.69921875,4699,LPI,WOLFCAMP A,6660,1783.5,44
74396.8359375,4700,LPI,WOLFCAMP A,7033,1783.5,44
70774.046875,4702,LPI,WOLFCAMP B,7646,1822,58
79531.453125,4703,LPI,WOLFCAMP A,3698,1783.5,44
61492.75390625,4707,LPI,WOLFCAMP B,7493,1114,32
58880.921875,4708,LPI,WOLFCAMP B,7534,1109,33
138439.0625,4710,LPI,WOLFCAMP A,7377,1090,32
21697.71484375,4712,LPI,WOLFCAMP C,7147,1126,34
61000.20703125,4713,LPI,WOLFCAMP A,7002,1108,32
55386.046875,4714,LPI,WOLFCAMP B,6053,1102,32
154205.0625,4715,LPI,WOLFCAMP C,7402,1009,31
84933.3515625,4727,LPI,WOLFCAMP B,6933,1797,35
65040.1328125,4728,LPI,WOLFCAMP C,6933,1121,34
25527.4375,4729,LPI,WOLFCAMP B,7777,1967,56
21270.083984375,4730,LPI,WOLFCAMP A,7849,1847,56
30856.228515625,4731,LPI,WOLFCAMP B,7668,1842,58
73654.15625,4734,LPI,WOLFCAMP A,7470,1783.5,42
40784.5234375,4736,LPI,WOLFCAMP A,7021,1783.5,44
46044.5390625,4741,LPI,WOLFCAMP A,7463,1783.5,32
113220.09375,4745,LPI,WOLFCAMP A,6648,1783.5,48
55608.75,4746,LPI,WOLFCAMP C,4653,1734,51
33907.80859375,4747,LPI,WOLFCAMP A,7470,1128,34
72589.015625,4754,LPI,WOLFCAMP B,7748,1095,36
85971.5390625,4755,LPI,WOLFCAMP A,7743,1127,33
66593,4769,COP,WOLFCAMP A,5014,1668,40
67055.983,4770,FANG,SPRABERRY MIDDLE,6523,2013,58
172237.383,4771,FANG,SPRABERRY LOWER,6038,2010,61
110888.741,4772,FANG,SPRABERRY LOWER,7064,2054,57
120949.361,4773,FANG,SPRABERRY LOWER,6358,2015,59
110936.008,4774,FANG,SPRABERRY LOWER,6530,2005,60
71672.414,4775,FANG,WOLFCAMP A,6530,2027,62
118383.248,4776,FANG,WOLFCAMP B,6202,2003,68
123889.489,4777,FANG,WOLFCAMP B,6774,1996,60
88689.653,4778,FANG,WOLFCAMP B,6202,2014,67
114769.647,4779,FANG,WOLFCAMP B,6530,2013,65
108981.323,4780,FANG,WOLFCAMP D,6667,1914,60
159789.9375,4781,SM,SPRABERRY LOWER,7873,1912,38
284280.1875,4782,SM,WOLFCAMP A,7861,1883,45
173896.90625,4783,SM,WOLFCAMP B,7885,1727,50
169809.984375,4784,LGCY,SPRABERRY LOWER,7686,1453,35
69150,4785,LGCY,WOLFCAMP A,7712,1423,37
136671,4786,LGCY,SPRABERRY LOWER,7686,1502,33
89209.9921875,4787,LGCY,WOLFCAMP A,7705,1443,34
129858,4788,LGCY,SPRABERRY LOWER,7692,515,13
139221,4789,LGCY,WOLFCAMP A,7701,1487,37
105709,4790,LGCY,SPRABERRY LOWER,7656,1626,40
87928,4791,LGCY,WOLFCAMP A,7610,1487,37
52531.375,4813,FIREBIRD,WOLFCAMP B,7035,1050,44
34256,4815,EOG,WOLFCAMP B,7425,20,1
34256,4816,EOG,WOLFCAMP B,5560,1482,43
15561,4826,LPI,SPRABERRY LOWER,2027,671,32
103289.828125,4828,HIBERNIA,WOLFCAMP B,5098,1854,49
57703.6484375,4829,HIBERNIA,WOLFCAMP B,5063,1889,52
257.545043945313,4830,ENDVR,SPRABERRY LOWER,3502,344,8
105803.3671875,4845,PXD,WOLFCAMP B,7051,1038,39
149141.734375,4854,PXD,WOLFCAMP A,7778,4172,49
211389.1875,4857,CVX,SPRABERRY LOWER,7410,2066.5,51
212027.21875,4858,CVX,SPRABERRY LOWER,7129,2066.5,51
215218.84375,4859,CVX,SPRABERRY LOWER,7397,2078,47
219307.9375,4860,CVX,SPRABERRY LOWER,7192,2086,47
107052.8359375,4861,CVX,WOLFCAMP B,7381,1309,31
81389.21875,4862,CVX,WOLFCAMP B,7380,1303,36
128938.359375,4863,CVX,WOLFCAMP B,7320,1311,31
132296.375,4864,CVX,WOLFCAMP A,7322,1325,33
119195.9921875,4865,CVX,WOLFCAMP B,7355,1315,29
200020.953125,4866,CVX,WOLFCAMP B,7034,1333,32
108307.9375,4867,CVX,WOLFCAMP A,7350,1324,37
155861.234375,4868,CVX,SPRABERRY LOWER,7322,1585,24
245639.4375,4869,CVX,SPRABERRY LOWER,7219,2071,47
45003.26171875,4870,PXD,SPRABERRY MIDDLE,4910,759,22
47038.2578125,4871,PXD,SPRABERRY LOWER,4977,959,20
160090.640625,4881,PXD,WOLFCAMP A,6572,2066,48
121195,4930,SABALO,WOLFCAMP A,6710,2256,46
107260,4932,QEP,WOLFCAMP A,7470,1740,36
111872.7578125,4933,QEP,SPRABERRY LOWER,7437,1379,29
99775.71875,4934,QEP,WOLFCAMP B,7455,1706,37
183995.71875,4935,QEP,WOLFCAMP A,7373,1804.5,37
27076.896484375,4936,LAKE CRYSTAL,WOLFCAMP C,6264,2550,109
7374.4267578125,4937,LAKE CRYSTAL,WOLFCAMP D,6671,169,4
409.851470947266,4938,LAKE CRYSTAL,WOLFCAMP C,6724,2224.5,31
40904.0625,4939,APA,SPRABERRY LOWER,4777,455,14
102400,4942,FANG,WOLFCAMP A,7566,1590,48
92142.3515625,4943,FANG,WOLFCAMP A,7321,1794,46
95153.46875,4944,FANG,WOLFCAMP B,7518,1305,51
97474.828125,4945,FANG,WOLFCAMP B,7772,1305,50
109104.8671875,4946,FANG,WOLFCAMP B,7531,1305,45
76395.59375,4947,FANG,WOLFCAMP B,7559,1305,50
148601.765625,4948,FANG,WOLFCAMP B,7508,1633,48
55115.46484375,4949,FANG,WOLFCAMP D,7623,1498,66
134559.75,4950,FANG,SPRABERRY LOWER,7172,1804,47
150272.328125,4951,FANG,SPRABERRY LOWER,7518,1595,50
192882.015625,4952,FANG,SPRABERRY LOWER,7522,1595,102
16663.8671875,4953,FANG,SPRABERRY LOWER,7572,1595,48
111900.640625,4954,FANG,SPRABERRY LOWER,7472,1801,45
58723.8984375,4955,FANG,SPRABERRY MIDDLE,7572,1782,49
68398.78125,4956,FANG,SPRABERRY MIDDLE,7472,1797,46
73664.6171875,4957,FANG,SPRABERRY MIDDLE,7610,1782,50
29059.443359375,4958,FANG,SPRABERRY LOWER,7322,1797,46
84976.9921875,4959,FANG,SPRABERRY LOWER,7572,1595,48
115139.546875,4960,FANG,SPRABERRY LOWER,7472,1595,69
68773.84375,4961,FANG,SPRABERRY LOWER,7569,1595,48
111235,4962,APA,SPRABERRY LOWER,7728,1634,48
166734.40625,4963,APA,WOLFCAMP B,7668,1646,57
179011.453125,4964,APA,SPRABERRY LOWER,7719,1650,50
118906.359375,4965,APA,SPRABERRY LOWER,7742,1636,50
157566.078125,4966,APA,WOLFCAMP B,7714,1945,46
134313.125,4967,APA,WOLFCAMP A,7714,1626,43
170409.4375,4968,APA,SPRABERRY LOWER,7653,2798,73
140296.953125,4969,APA,SPRABERRY LOWER,7747,2795,69
165376.78125,4970,APA,SPRABERRY LOWER,7031,2398,66
72342.1484375,4971,APA,WOLFCAMP B,5046,2927,19
48978.703125,4972,APA,WOLFCAMP B,4992,2952,20
75094.140625,4973,APA,WOLFCAMP B,5023,2953,22
57058.87109375,4974,APA,WOLFCAMP B,5104,2908,17
64256.1328125,4975,APA,WOLFCAMP B,4947,3026,23
175680.09375,4977,PETROLEGACY,SPRABERRY LOWER,7636,2515,53
156078,4978,PXD,WOLFCAMP B,7478,1516,51
219202.1875,4996,SM,SPRABERRY LOWER,7705,2031,60
292165.8125,4997,SM,WOLFCAMP A,7598,2265,57
106590.7421875,5002,FANG,WOLFCAMP B,7500,1827,53
95737.5099999997,5003,FANG,SPRABERRY LOWER,7697,1626,36
127461.59,5004,FANG,WOLFCAMP A,7693,1734,38
96133.9765625,5005,FANG,WOLFCAMP B,7500,1806,52
150592,5006,FANG,SPRABERRY LOWER,7393,1624,47
105355.28,5007,FANG,SPRABERRY MIDDLE,7393,1307,37
133586.15,5008,FANG,WOLFCAMP A,7416,1671,46
121639.25,5009,FANG,WOLFCAMP B,7474,1620,45
242282.1,5010,FANG,SPRABERRY LOWER,7357,1595,32
152762.13,5011,FANG,WOLFCAMP A,7297,1358,46
119793.16,5012,FANG,WOLFCAMP B,7543,1305,32
115700.5390625,5013,FANG,WOLFCAMP A,7500,1900,51
54756.1640625,5014,XOM,WOLFCAMP B,4203,1076,39
49298,5015,XOM,WOLFCAMP B,4295,1112,39
38637.53515625,5016,FANG,WOLFCAMP A,4367,1289,31
44219.39453125,5017,FANG,WOLFCAMP A,4427,1257,30
24148.82421875,5018,FANG,WOLFCAMP A,4427,1273,30
26953.234375,5019,FANG,WOLFCAMP A,4427,1272,30
40678.6875,5020,FANG,WOLFCAMP A,4427,1271,30
28586.439453125,5021,FANG,WOLFCAMP A,4482,1252,30
20035.20703125,5022,FANG,WOLFCAMP A,4427,1271,32
32766.439453125,5023,FANG,WOLFCAMP B,4427,1247,33
28985.703125,5024,FANG,WOLFCAMP B,4427,1248,33
37962.66015625,5025,FANG,WOLFCAMP B,4425,1243,33
27688.38671875,5026,FANG,WOLFCAMP B,4427,1248,34
49103.375,5027,FANG,WOLFCAMP B,4427,1226,33
19625.208984375,5028,FANG,WOLFCAMP B,4482,1232,33
32520.21875,5029,FANG,WOLFCAMP B,4727,1241,34
40030.9453125,5030,FANG,WOLFCAMP B,4427,1241,31
19250.427734375,5033,ESTE,WOLFCAMP A,7687,2505,44
57728.40234375,5034,ESTE,WOLFCAMP B,7585,2446,56
108914.1171875,5035,ESTE,WOLFCAMP B,7585,2460,56
59148.953125,5036,ESTE,WOLFCAMP B,7142,2695,47
57863.875,5037,ESTE,WOLFCAMP A,7185,2682,46
125211,5045,OVV,WOLFCAMP A,7906,1192,40
56249.66015625,5047,SABLE,WOLFCAMP B,4397,1858,38
50042.76953125,5048,SABLE,WOLFCAMP A,5048,2291,44
57734.68359375,5049,SABLE,WOLFCAMP B,4892,1939,38
62335,5050,SABLE,WOLFCAMP B,4463,1890,42
49938,5051,SABLE,WOLFCAMP B,4471,1895,35
43278,5052,SABLE,WOLFCAMP B,4469,1818,31
107252,5053,OXY,WOLFCAMP A,7800,1585,40
129113.21875,5054,OXY,WOLFCAMP A,6422,1352.5,49
100947.78125,5055,OXY,WOLFCAMP A,6200,1341,43
39109,5056,APA,WOLFCAMP A,3700,1687,42
58294,5057,OXY,WOLFCAMP A,6510,1362,39
204079,5058,OXY,WOLFCAMP A,7645,2004,58
140701,5059,OXY,WOLFCAMP A,7602,4035,59
73243.9921875,5060,SEQUITUR,WOLFCAMP A,7096,1290,35
56425.0234375,5061,SEQUITUR,WOLFCAMP B,7193,1394,31
30348.830078125,5062,SEQUITUR,WOLFCAMP B,7133,2077,42
82605.2109375,5063,SEQUITUR,WOLFCAMP A,7182,1148,29
57586.49609375,5064,SEQUITUR,WOLFCAMP B,7182,1326,28
79204.6484375,5065,SEQUITUR,WOLFCAMP A,7138,2231,61
84292.1640625,5066,SEQUITUR,WOLFCAMP A,7145,2164,62
55031.5078125,5067,SEQUITUR,WOLFCAMP B,7795,2044,42
198284,5068,SEQUITUR,WOLFCAMP B,7518,1936,39
139149,5069,SEQUITUR,WOLFCAMP B,7578,1965,40
55093.66015625,5071,PXD,WOLFCAMP D,7476,968,20
75324.578125,5077,SUMMIT,WOLFCAMP A,5075,1559,52
63614.0546875,5078,COP,WOLFCAMP A,5070,2010,47
59195.2734375,5079,SUMMIT,WOLFCAMP A,4960,2379,70
56122.19140625,5080,SUMMIT,WOLFCAMP B,5090,2305,43
118105,5081,OVV,WOLFCAMP B,4588,1315,41
43486.0859375,5082,XOM,WOLFCAMP B,7590,1208,46
45250.49609375,5083,XOM,WOLFCAMP B,7658,1289,38
26556.12109375,5084,XOM,WOLFCAMP B,7550,1078,42
42974.05859375,5085,XOM,WOLFCAMP B,7604,1115,38
77520.7265625,5086,XOM,WOLFCAMP A,7408,1114,40
134547.6875,5087,XOM,WOLFCAMP A,7591,1388,49
68599.9453125,5088,XOM,WOLFCAMP A,7654,1043,40
227953.3125,5089,XOM,WOLFCAMP A,7663,2110,82
104069,5090,XOM,WOLFCAMP B,7637,1098,42
161388.015625,5091,XOM,WOLFCAMP A,7422,2110,77
70033.6796875,5092,XOM,WOLFCAMP B,7653,1107,37
31431.068359375,5093,XOM,WOLFCAMP B,7682,1103,37
78565,5094,XOM,WOLFCAMP B,7650,1124,40
110046,5095,XOM,WOLFCAMP B,7504,1114,36
120796.6171875,5096,XOM,WOLFCAMP B,7714,1673,59
150299.234375,5097,XOM,WOLFCAMP A,7714,1645,59
131146.15625,5098,XOM,SPRABERRY LOWER,7714,1700,60
99152,5101,OVV,WOLFCAMP B,4574,2076,62
71306,5102,OVV,WOLFCAMP A,4801,2070,62
65900.8125,5103,OVV,WOLFCAMP A,4842,1602,62
63365.546875,5104,OVV,WOLFCAMP A,4838,2044,62
103801.9140625,5105,OVV,WOLFCAMP A,4841,1624,63
169459.46875,5106,XOM,WOLFCAMP B,7714,1029,40
106743.5390625,5107,XOM,WOLFCAMP B,7624,1111,37
106325.6328125,5108,XOM,WOLFCAMP A,7654,1380,55
119649.8984375,5109,XOM,WOLFCAMP A,7639,1422,53
102316.75,5110,XOM,WOLFCAMP B,7744,1101,36
153996.25,5111,XOM,WOLFCAMP B,7562,1123,36
140075.953125,5112,XOM,WOLFCAMP A,7653,1408,57
154569,5125,SM,SPRABERRY LOWER,7542,1868,58
36725,5126,SM,SPRABERRY MIDDLE,7103,1296,41
112571.2265625,5127,OVV,WOLFCAMP B,5004,2070,63
98341.765625,5128,OVV,WOLFCAMP B,4947,2114,64
179294.734375,5132,QEP,SPRABERRY LOWER,7176,1515,28
118169.96875,5133,QEP,SPRABERRY LOWER,7245,1677,34
97333.1875,5134,QEP,WOLFCAMP C,7241,1749,37
70952.1328125,5135,QEP,SPRABERRY MIDDLE,7162,1537,31
81268.890625,5136,QEP,WOLFCAMP A,7058,1675,34
145151.125,5137,QEP,SPRABERRY LOWER,7263,1516,31
75572.1171875,5138,QEP,WOLFCAMP C,7325,1791,38
23593,5139,COLGATE,SPRABERRY LOWER,7508,1506,44
39882,5140,COLGATE,WOLFCAMP D,7558,1254,35
316296.5,5142,FANG,SPRABERRY MIDDLE,6709,2148,93
161658.015625,5143,FANG,SPRABERRY LOWER,7143,1766,52
230962,5151,FANG,WOLFCAMP A,7807,2012,75
158789,5152,FANG,WOLFCAMP A,4945,1895,57
20777.998046875,5153,FANG,WOLFCAMP B,5144,1822,56
270042.237,5154,FANG,SPRABERRY LOWER,7144,1986,57
57685.17578125,5155,FANG,WOLFCAMP B,7800,2007,66
191693.34375,5156,FANG,WOLFCAMP A,7895,2000,62
219539.59375,5157,FANG,WOLFCAMP A,7800,2014,65
280410.0625,5158,FANG,WOLFCAMP A,7807,2011,65
41746.16796875,5159,FANG,WOLFCAMP B,4051,1261,37
196837,5160,FANG,SPRABERRY LOWER,7669,1204,42
182847,5161,FANG,SPRABERRY LOWER,7665,1595,39
167140,5162,FANG,SPRABERRY MIDDLE,7672,1613,42
147641.4375,5163,FANG,SPRABERRY LOWER,7658,1204,43
194749.15625,5167,FANG,SPRABERRY LOWER,7561,1318,46
125026.546875,5168,FANG,SPRABERRY LOWER,7657,1349,46
106516.3359375,5169,FANG,SPRABERRY LOWER,7624,1345,46
172512.214,5173,FANG,SPRABERRY LOWER,5055,1854,56
59140.1420000001,5174,FANG,WOLFCAMP B,5055,1852,53
53780.5,5175,FANG,WOLFCAMP B,5054,2015,63
131972.421875,5176,FANG,SPRABERRY LOWER,7689,1294,44
150977.328125,5177,FANG,SPRABERRY LOWER,7567,1260,44
170802.015625,5179,PXD,WOLFCAMP B,7682,1759,58
173665.984375,5180,PXD,WOLFCAMP B,7682,1759,57
155987,5181,PXD,WOLFCAMP B,7682,1759,57
35963,5182,PXD,WOLFCAMP B,6062,1135,32
30269.6796875,5183,PXD,WOLFCAMP B,6450,1129,32
66026.4765625,5184,PXD,WOLFCAMP B,7142,1117,32
42198.609375,5185,PXD,WOLFCAMP B,6612,1123,32
46397.8828125,5186,PXD,WOLFCAMP B,6422,1123,32
39377.77734375,5187,PXD,WOLFCAMP B,7070,1123,32
28511.201171875,5188,PXD,WOLFCAMP B,7022,1178,32
8491,5189,OXY,SPRABERRY LOWER,4089,1290,28
63858.375,5190,PXD,WOLFCAMP B,6720,1134,40
59639.2578125,5191,PXD,WOLFCAMP B,7442,1101,29
43698.41796875,5192,PXD,WOLFCAMP B,6535,1142,31
22007.13671875,5193,PXD,WOLFCAMP A,7005,1164,32
51421.609375,5194,PXD,WOLFCAMP B,6362,1054,31
53534.40625,5195,PXD,WOLFCAMP B,6911,1159,34
34282.69140625,5196,PXD,WOLFCAMP B,6242,1346,38
50136.3203125,5197,PXD,WOLFCAMP B,6422,1244,40
34871.40625,5198,PXD,WOLFCAMP B,7193,1137,32
42350.61328125,5199,PXD,WOLFCAMP B,7380,1105,32
22587.146484375,5200,PXD,WOLFCAMP A,6422,1152,32
51711.3359375,5201,PXD,WOLFCAMP B,7082,1090,24
53460.3984375,5202,PXD,WOLFCAMP B,7142,1159,24
57734.58203125,5207,PXD,WOLFCAMP B,6867,1113,24
45206.14453125,5208,PXD,WOLFCAMP A,6867,1132,25
78943.046875,5209,PXD,WOLFCAMP A,7767,1148,24
95814.0078125,5216,PXD,WOLFCAMP A,6542,1159,29
127478.8984375,5217,PXD,WOLFCAMP B,6842,1214,28
37164.25390625,5221,PXD,WOLFCAMP A,7921,968,37
45882.23046875,5223,PXD,WOLFCAMP A,7761,920,35
28050.158203125,5226,PXD,WOLFCAMP A,7886,1103,36
74383.7578125,5233,PXD,WOLFCAMP A,7887,995,20
70129.421875,5234,PXD,WOLFCAMP B,7070,1092,32
23081.5390625,5235,PXD,WOLFCAMP A,6760,1114,31
126214.9453125,5238,PXD,WOLFCAMP D,7382,952,33
109386.96875,5241,PXD,SPRABERRY LOWER,7382,851,32
79550.8046875,5268,SABLE,WOLFCAMP A,6487,1653,37
69767.7421875,5271,SABLE,WOLFCAMP A,6560,1599,34
57053,5278,SABLE,WOLFCAMP A,6686,1100,31
89508.5703125,5279,SABLE,WOLFCAMP A,6616,1413,31
43780.08984375,5280,SABLE,WOLFCAMP A,5579,1941,35
15166.1923828125,5281,SABLE,WOLFCAMP B,5382,2032,35
44491.8984375,5282,SABLE,WOLFCAMP B,6266,1353,31
45188.359375,5283,SABLE,WOLFCAMP B,6266,1397,31
40735.28125,5284,SABLE,WOLFCAMP B,6435,1370,38
75463.7265625,5285,SABLE,WOLFCAMP B,6353,1613,43
67306.171875,5286,SABLE,WOLFCAMP A,6353,1613,43
29152.59375,5287,SABLE,WOLFCAMP B,4981,1971,32
48777.26953125,5288,SABLE,WOLFCAMP A,5054,1995,34
53118.77734375,5289,SABLE,WOLFCAMP B,5034,2026,33
42686.76171875,5290,SABLE,WOLFCAMP B,5034,1993,32
115158.1484375,5296,SEQUITUR,WOLFCAMP B,7788,2529,2
51943,5302,PXD,WOLFCAMP B,7142,1122,14
51541.99609375,5303,PXD,WOLFCAMP B,7382,1176,30
45229.84375,5304,PXD,WOLFCAMP B,7277,1023,26
57692.8671875,5307,SABLE,WOLFCAMP B,7785,1814,43
74602.921875,5309,SABLE,WOLFCAMP B,7872,1952,47
25699,5310,SABLE,WOLFCAMP B,3613,552,25
34556.00390625,5311,SABLE,WOLFCAMP B,6721,866,24
45383.07421875,5312,SABLE,WOLFCAMP C,7631,2215,56
44073.4453125,5313,SABLE,WOLFCAMP B,7862,787,25
77714,5316,SABLE,WOLFCAMP A,5019,1410,30
40855.8125,5319,PXD,WOLFCAMP B,7645,1091,27
16127.75390625,5320,PXD,WOLFCAMP C,7140,1070,26
68234.1640625,5321,PXD,WOLFCAMP B,6577,1120,32
17602.703125,5322,PXD,WOLFCAMP A,7005,1307,34
54390.15625,5323,PXD,WOLFCAMP B,7442,1195,30
36746.2734375,5324,PXD,WOLFCAMP B,7682,1116,31
76136.890625,5325,PXD,WOLFCAMP B,7442,1115,28
54505.52734375,5326,PXD,WOLFCAMP B,7382,1212,28
43288.33984375,5327,PXD,WOLFCAMP A,6902,1134,32
22519.306640625,5328,PXD,WOLFCAMP B,7442,1218,30
20538.2890625,5343,SABLE,WOLFCAMP B,7841,1031,22
35701.40625,5344,SABLE,WOLFCAMP B,7586,1390,25
19950.5625,5346,PXD,WOLFCAMP A,7082,1155,29
75992.5703125,5357,SEQUITUR,WOLFCAMP C,7220,1005,34
74597.1640625,5358,APA,WOLFCAMP B,7018,2141,37
76155.9765625,5359,APA,WOLFCAMP A,7022,2137,37
21587.333984375,5360,APA,WOLFCAMP B,7082,2093,28
58442.3515625,5361,APA,WOLFCAMP A,7033,1862,32
49979.109375,5362,APA,WOLFCAMP B,7095,1032,18
56163.3828125,5363,APA,WOLFCAMP A,7208,2140,36
84445.59375,5364,APA,WOLFCAMP A,6888,2171,37
21663.62109375,5365,APA,WOLFCAMP B,7144,2129,30
59158.453125,5366,APA,WOLFCAMP A,7239,1900,26
66188.9765625,5367,APA,WOLFCAMP B,6876,443,10
85877.6015625,5368,APA,WOLFCAMP A,7145,2473,53
71842,5369,APA,WOLFCAMP B,6852,2338,48
38696.01953125,5370,APA,WOLFCAMP A,4531,1626,49
48383.68359375,5371,APA,WOLFCAMP A,4529,1651,50
74548.953125,5372,APA,WOLFCAMP A,4556,1630,49
66630.9453125,5373,APA,WOLFCAMP A,4660,1654,49
68321.40625,5374,APA,WOLFCAMP A,4416,1618,49
42364.6796875,5375,APA,WOLFCAMP A,4519,1659,46
40367.7890625,5376,SEQUITUR,WOLFCAMP B,7624,1016,34
128866.0625,5377,SEQUITUR,WOLFCAMP B,7480,1479,40
157827.015625,5378,SEQUITUR,WOLFCAMP B,7363,1491,41
79120.578125,5379,SEQUITUR,WOLFCAMP B,7480,1452,40
124308.3828125,5380,SEQUITUR,WOLFCAMP B,7550,1642,55
69423,5394,HUNT,WOLFCAMP B,7656,929,24
22402,5399,APA,WOLFCAMP B,4950,2175,36
55207,5400,HUNT,WOLFCAMP B,7339,995,23
42958,5401,HUNT,WOLFCAMP B,7415,875,24
70195,5402,PXD,WOLFCAMP B,7171,1211,30
40452.00390625,5403,PXD,WOLFCAMP B,7142,1079,29
