CumOil12Month,rowID,Operator,CompletionDate,DaysSinceStruck,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,PSI_PerSqf_Thick,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
87849.2421875,3068,CRWNQST,2017-08-21,1791,WOLFCAMP A,7623,1742,42,321.443,302.287,164.372,2.351,5495.963,2.9023556979169,8250,11708.455,0.05,2842.518581,0.62,0.008,2.525644804,0.183,0.251,0.9,4.2721061706543
125468.1875,3069,CRWNQST,2018-02-14,1614,WOLFCAMP A,7673,1714,41,302.413,243.564,176.136,174.96,5321.003,2.7363462742209,8250,3612.386,0.052,3014.969296,0.86,0.008,2.120645482,0.206,0.112,0.9,4.33602714538574
20895,3070,CRWNQST,2017-10-02,1749,WOLFCAMP A,7560,1850,43,184.316,184.316,167.952,167.952,5498.314,2.78330366265279,8250,14290.513,0.052,2964.103454,0.555,0.008,2.553553982,0.185,0.245,0.9,4.3614501953125
44083,3071,INDEPENDENCE,2013-11-05,3176,WOLFCAMP B,4663,808,29,2000,1377.932,281.144,500,6847.272,4.73445196648307e-02,171.363,7904.759,0.043,3619.489673,0.482,0.005,2.315438401,0.151,0.266,0.834,3.42298483848572
63276.8828125,3072,INDEPENDENCE,2016-05-18,2251,SPRABERRY LOWER,4586,1939,47,2000,668.153,38.428,500,6303.665,2.47519882527897,7250,16653.091,0.051,2929.057628,0.356,0.008,2.695222091,0.188,0.146,0.838,4.24306201934814
91234.2578125,3073,TRPL CRWN,2018-09-06,1410,WOLFCAMP B,7759,2222,56,803.668541598695,649.201341761826,176.282343800979,175.886101141925,4356.945,0.242592578877514,565.296,18174.4085,0.072,2330.227918,0.687,0.005,7.877939185,0.231,0.184,0.928,6.15258359909058
94489,3074,SURGE,2015-01-30,2725,WOLFCAMP B,7550,1392,33,2000,711.865,182.44,500,5055.329,6.67153153598525e-02,194.145,10713.902,0.061,2910.051447,0.541,0.018,2.542988293,0.202,0.227,0.786,3.72710084915161
82231.03125,3075,SURGE,2016-07-02,2206,WOLFCAMP A,7008,1877,36,2000,517.576,284.311,500,4898.072,3.28224740169428,8250,16318.29,0.058,2513.521679,0.328,0.025,2.552475365,0.199,0.231,0.791,3.95334935188293
78860,3076,SURGE,2016-12-11,2044,SPRABERRY LOWER,6822,1973,37,1315.379,1315.379,500,240.914,4657.157,3.06454486225943,7250,15277.068,0.057,2365.767292,0.58,0.012,2.167272959,0.222,0.166,0.789,3.92368793487549
57041.91796875,3077,DISCOVERY,2018-01-30,1629,WOLFCAMP A,9371,1881,44,602.794,602.794,148.96,148.96,4358.673,3.04000799313539,8250,21506.902,0.058,2713.808654,0.448,0.018,2.842077113,0.21,0.267,0.773,5.19790410995483
57875.28515625,3078,DISCOVERY,2015-10-06,2476,WOLFCAMP A,8510,920,32,347.336,347.336,80.363,204.733,4452.853,2.74154462493568,8250,13885.441,0.052,3009.252494,0.599,0.017,2.621009141,0.181,0.315,0.79,3.65535736083984
55927.88671875,3079,DISCOVERY,2018-01-30,1629,WOLFCAMP A,8896,1847,37,544.736,544.736,148.96,148.96,4507.633,2.75337890253513,8250,23620.063,0.075,2996.318448,0.555,0.018,3.679645054,0.234,0.14,0.772,4.8628830909729
46899.48828125,3080,DISCOVERY,2015-10-10,2472,WOLFCAMP B,8560,993,27,344.746,344.746,204.733,204.733,4657.586,0.196130942063387,538.125,8761.333,0.062,2743.702724,0.813,0.017,3.123823643,0.169,0.27,0.79,3.702561378479
69221.8203125,3081,DISCOVERY,2018-01-30,1629,WOLFCAMP A,9556,1831,43,544.05,544.05,28.06,177.02,4330.613,2.79039847574135,8250,21716.881,0.058,2956.566982,0.442,0.009,2.907738188,0.212,0.264,0.77,5.19064855575562
46362.18359375,3082,DISCOVERY,2015-10-08,2474,WOLFCAMP A,8590,950,31,344.944,344.944,285.096,285.096,4372.49,2.89680066723242,8250,15263.185,0.054,2847.969518,0.575,0.023,2.672331747,0.194,0.288,0.789,3.68886351585388
65734.265625,3083,DISCOVERY,2016-10-12,2104,WOLFCAMP A,8572,2136,35,335.725,335.725,195.842,195.842,4444.992,6.09101222359247,8250,3494.12,0.085,1354.454678,0.968,0.024,2.215184949,0.259,0.083,0.781,4.99163293838501
66640.984375,3084,DISCOVERY,2016-10-12,2104,WOLFCAMP B,8912,2097,34,334.681,334.681,195.842,195.842,4640.835,0.187578995721525,565.367,13779.84,0.071,3014.020828,0.737,0.028,2.726054217,0.187,0.293,0.78,5.11288785934448
26329.671875,3085,DISCOVERY,2015-10-15,2467,WOLFCAMP C,8940,1055,26,2000,2000,500,500,5448.652,2.62721456673212,9450,12492.488,0.067,3596.96544,0.777,0.013,2.53838835,0.223,0.198,0.78,3.9941041469574
55758.4765625,3086,DISCOVERY,2016-10-12,2104,WOLFCAMP A,8507,2146,35,391.195,391.195,16.998,212.84,4427.994,2.88629061695605,8250,18700.58,0.059,2858.340027,0.542,0.024,2.73072713,0.207,0.287,0.779,4.97187662124634
91892.828125,3087,DISCOVERY,2018-04-04,1565,WOLFCAMP A,13556,1921,36,220.085,220.085,500,150.527,4518.433,2.6952853788823,8250,18591.651,0.072,3060.900365,0.628,0.038,3.939535858,0.235,0.121,0.803,6.97790384292603
67209.6484375,3088,DISCOVERY,2018-04-15,1554,WOLFCAMP A,13581,1887,34,211.657,211.657,150.527,150.527,4367.906,2.78283695005446,8250,20785.28,0.054,2964.600567,0.428,0.038,3.03058127,0.202,0.264,0.803,6.86283493041992
199544.984375,3089,DEEP ROCK,2018-09-05,1411,WOLFCAMP C,9233,2196,42,2000,2000,500,500,7481.276,1.95561347773182,9450,9061.616,0.066,4832.243236,0.624,0.013,2.338050669,0.28,0.163,0.961,7.32469129562378
61997.5625,3090,CRWNQST,2015-03-27,2669,WOLFCAMP B,4763,1348,55,2000,602.196,27.652,500,6697.831,5.12676753952051e-02,196.278,9503.787,0.057,3828.494241,0.561,0.014,3.008607832,0.188,0.195,0.968,3.16368794441223
173259.984375,3091,ENDVR,2017-05-12,1892,WOLFCAMP B,10231,1594,42,1335.959,836.242,500,9.179,6707.01,4.90044351028066e-02,202.898,8869.039,0.059,4140.400753,0.556,0.02,3.087483857,0.181,0.212,0.967,5.85279941558838
148563.71875,3092,ENDVR,2017-05-12,1892,SPRABERRY LOWER,10291,1421,32,2000,893.481,234.183,500,5812.439,2.80958894601898,7250,19145.479,0.052,2580.448649,0.55,0.021,2.383747833,0.208,0.154,0.967,5.33164024353027
163597.296875,3093,ENDVR,2017-05-12,1892,WOLFCAMP A,10321,1606,42,336.259,336.259,292.888,292.888,6414.122,2.17011976448013,8250,14124.835,0.053,3801.633502,0.497,0.021,2.59324164,0.197,0.229,0.967,5.86344194412231
118178.828125,3094,XOM,2015-11-01,2450,WOLFCAMP B,6904,1390,34,657.803,657.803,175.182,175.182,6632.832,5.5862815099515e-02,214.096,9527.012,0.066,3832.531526,0.619,0.009,3.098934946,0.189,0.178,0.967,3.79626679420471
88397.8046875,3095,XOM,2015-10-31,2451,WOLFCAMP A,6903,1313,44,657.84,657.84,500,175.182,6457.65,2.18094043526751,8250,14662.989,0.041,3782.771811,0.359,0.007,2.331835052,0.175,0.344,0.966,4.01569509506226
64425.5546875,3096,SEQUITUR,2015-06-29,2575,WOLFCAMP B,6592,1456,44,803.668541598695,649.201341761826,176.282343800979,175.886101141925,6239.31396484375,0.106589470353503,463.763,15869.961,0.041,4350.926958,0.536,0.013,2.418312618,0.14,0.319,0.935,4.78613090515137
93793.78125,3097,SEQUITUR,2013-09-29,3213,WOLFCAMP B,6930,971,34,1197.941,1061.71,10.84,8.648,6068.882,0.150431196967517,469.203,17900.067,0.049,3119.053823,0.542,0.009,2.79314841,0.171,0.295,0.931,4.24292135238647
77979.9375,3098,SEQUITUR,2015-07-02,2572,WOLFCAMP B,7330,1527,45,802.834,802.834,6.837,6.837,6044.761,0.148333681452602,469.507,20810.873,0.05,3165.208302,0.489,0.011,2.875421077,0.164,0.307,0.934,5.1696662902832
72391.53125,3099,SEQUITUR,2015-07-02,2572,WOLFCAMP B,7330,1482,43,781.958,781.958,8.553,8.553,6046.19,0.151985680502031,469.349,18147.832,0.047,3088.113291,0.526,0.013,2.790099487,0.157,0.303,0.935,5.10456657409668
59291.98828125,3100,SEQUITUR,2014-08-20,2888,WOLFCAMP B,7182,1052,34,1109.342,905.657,3.154,0.796,6094.144,0.16017716135398,474.242,21295.177,0.051,2960.734202,0.481,0.017,2.718715801,0.168,0.316,0.924,4.45004177093506
67403.34375,3101,SEQUITUR,2014-08-21,2887,WOLFCAMP B,6925,1060,35,703.088,703.088,5.511,5.511,6099.656,0.163596149091218,474.242,17860.597,0.048,2898.857966,0.535,0.017,2.583644384,0.172,0.318,0.924,4.35178136825562
69446.5078125,3102,SEQUITUR,2015-02-01,2723,WOLFCAMP B,7642,1259,38,675.487,675.487,9.052,9.052,6086.582,0.154746274435963,470.545,18477.114,0.053,3040.751719,0.548,0.011,2.736213289,0.17,0.31,0.929,4.92543363571167
66690.5625,3103,SEQUITUR,2015-02-01,2723,WOLFCAMP B,7611,1274,38,679.4,937.316,8.85,9.052,6077.53,0.152777551238605,469.203,17989.113,0.051,3071.151463,0.542,0.011,2.755800907,0.17,0.307,0.929,4.91504335403442
55019.359375,3104,SEQUITUR,2015-02-25,2699,SPRABERRY LOWER,6630,1310,38,2000,2000,500,500,5388.626,3.30526794608224,7250,32802.453,0.056,2193.46816,0.314,0.011,2.326724,0.233,0.199,0.929,4.39962005615234
71856,3105,FANG,2013-10-02,3210,WOLFCAMP B,6691,1132,34,762.697,762.697,7.624,7.624,6129.665,0.153380361810818,473.28,21229.869,0.047,3085.6623,0.465,0.02,2.408273604,0.173,0.349,0.916,3.51536273956299
59494.4375,3106,FANG,2016-07-13,2195,WOLFCAMP B,7069,1366,60,794.214,794.214,344.644,344.644,6456.664,0.155135718486288,482.708,33648.742,0.056,3111.520704,0.284,0.024,2.607643091,0.21,0.396,0.917,4.25549554824829
64981,3107,COP,2015-04-01,2664,WOLFCAMP B,5077,1723,41,1324.729,1324.729,292.249,292.249,6835.154,8.54676372017881e-02,370.571,6723.555,0.029,4335.804898,0.587,0.012,1.888702157,0.121,0.454,0.862,3.42555785179138
121355,3108,COP,2015-03-12,2684,WOLFCAMP B,7746,1550,38,2000,944.234,10.053,500,6697.559,0.11728393308042,446.187,23162.565,0.066,3804.331832,0.439,0.01,2.975017614,0.152,0.315,0.895,4.34174013137817
55062,3109,COP,2015-06-15,2589,WOLFCAMP A,7625,1629,44,1403.454,1364.597,500,87.447,6542.905,2.02474720893046,8250,14245.419,0.034,4074.582725,0.309,0.023,1.753667309,0.133,0.479,0.866,4.42404890060425
75564,3110,COP,2015-04-14,2651,WOLFCAMP A,5080,1624,42,2000,2000,500,500,6619.207,2.21833167180291,8250,22590.183,0.067,3719.01105,0.392,0.019,2.898473673,0.16,0.298,0.908,3.32552218437195
92460,3111,COP,2015-03-21,2675,WOLFCAMP B,4984,1715,45,1318.337,1318.337,14.527,14.527,6613.35,0.105361866676118,390.695,19308.886,0.048,3708.125267,0.339,0.011,2.552823202,0.154,0.341,0.878,3.37342429161072
67361.578125,3112,COP,2014-12-02,2784,WOLFCAMP A,4975,1668,42,2000,2000,500,500,6650.065,1.99336192020831,8250,17927.79,0.041,4138.736632,0.427,0.01,2.256129344,0.158,0.365,0.874,3.32150268554688
56388.1875,3113,COP,2014-09-03,2874,SPRABERRY LOWER,5095,1944,37,2000,2000,500,500,6008.358,2.35863412429604,7250,16339.252,0.055,3073.812901,0.444,0.014,2.329555796,0.19,0.242,0.863,3.41660571098328
48120.1796875,3114,COP,2015-03-05,2691,WOLFCAMP B,5070,2420,43,803.668541598695,649.201341761826,176.282343800979,175.886101141925,6527.472,9.21348826282771e-02,361.546,22567.757,0.045,3924.09465,0.265,0.017,2.286082609,0.15,0.374,0.858,3.8392596244812
205743.59375,3115,COP,2017-09-02,1779,WOLFCAMP B,10360,2003,49,565.729,565.729,5.492,5.492,6711.956,0.112386125613233,391.572,18048.1595,0.051,3484.166732,0.415,0.013,2.644211545,0.168,0.306,0.869,6.18246841430664
145772.390625,3116,COP,2017-12-27,1663,WOLFCAMP B,10364,2002,50,565.649,565.649,5.492,5.492,6717.448,9.92557487227023e-02,379.858,17822.315,0.048,3827.062965,0.349,0.01,2.83898362,0.149,0.342,0.868,6.19482040405273
223943.375,3117,COP,2016-05-12,2257,WOLFCAMP B,10339,2012,49,1447.894,449.196,16.554,16.554,6724.624,0.107902016076236,434.609,26394.853,0.073,4027.811674,0.454,0.007,3.707979413,0.174,0.228,0.89,6.17979717254639
159650.375,3118,COP,2016-05-12,2257,WOLFCAMP B,10824,1839,45,449.473,726.98,148.384,156.661,6881.285,8.89076435081223e-02,434.609,12468.837,0.075,4888.319866,0.715,0.007,2.775925813,0.16,0.316,0.889,6.66120910644531
204714.921875,3119,COP,2017-09-04,1777,WOLFCAMP B,10347,2511,58,1038.554,604.294,15.046,0.695,6740.484,0.109021427676126,419.348,21350.827,0.064,3846.473202,0.503,0.008,3.456739505,0.162,0.27,0.885,6.98410177230835
393279.625,3120,COP,2017-09-04,1777,WOLFCAMP A,10250,2519,60,361.176,361.176,307.906,307.906,6711.088,1.9333783604733,8250,25014.12,0.061,4267.141998,0.478,0.005,3.409756143,0.183,0.22,0.884,6.95786714553833
133764.453125,3121,COP,2017-09-04,1777,WOLFCAMP A,10462,2489,59,169.485,169.485,307.906,307.906,6403.182,2.56579953327572,8250,13832.084,0.054,3215.372009,0.656,0.004,2.674740913,0.19,0.234,0.885,6.98298835754395
179995.6875,3122,COP,2018-05-08,1531,WOLFCAMP B,13143,1979,45,336.579,640.935,58.526,106.998,6687.506,0.1267734774981,442.344,14661.409,0.056,3489.247189,0.494,0.01,2.67690445,0.144,0.351,0.898,7.38226842880249
157617.609375,3123,COP,2018-05-18,1521,WOLFCAMP B,13085,1987,46,958.438,637.447,68.833,30.386,6687.224,0.118709938597661,442.344,15870.983,0.06,3726.259193,0.496,0.01,2.802041114,0.147,0.339,0.899,7.37831878662109
193759.703125,3124,COP,2018-05-08,1531,WOLFCAMP B,13088,1987,46,1277.213,326.409,107.139,137.665,6794.504,9.44471240103329e-02,442.344,13481.854,0.065,4683.509473,0.586,0.01,2.431225353,0.139,0.367,0.898,7.40423822402954
169816.578125,3125,SURGE,2018-09-23,1393,WOLFCAMP A,12211,1389,40,778.444,721.421,64.466,122.894,4497.115,3.49121618091576,8250,16343.2,0.05,2363.073374,0.298,0.017,2.297370551,0.183,0.3,0.813,5.45101594924927
179459.1875,3126,SURGE,2018-09-23,1393,WOLFCAMP A,12211,2105,40,663.806,903.393,25.275,6.038,4503.153,3.2365958092111,8250,14845.028,0.047,2548.974443,0.336,0.017,2.289073145,0.185,0.3,0.813,6.49305868148804
188202.34375,3127,SURGE,2018-11-21,1334,WOLFCAMP A,12191,2104,40,746.15,746.15,3.527,3.527,4436.193,3.57660417313883,8250,17536.579,0.051,2306.657265,0.284,0.029,2.288677186,0.18,0.302,0.81,6.49079990386963
179033,3128,SURGE,2018-11-14,1341,WOLFCAMP A,9151,2225,44,657.975,956.417,11.009,6.067,4940.459,3.16310633379711,8250,18197.377,0.051,2608.195593,0.304,0.021,2.545825236,0.202,0.228,0.819,5.37500143051147
74308.1640625,3129,OVV,2018-09-06,1410,SPRABERRY LOWER,7595,1916,44,504.479,504.479,0.62,384.294,4477.595,3.96218402810653,7250,14904.486,0.06,1829.798906,0.597,0.015,2.428822384,0.206,0.082,0.898,3.99088978767395
141843.828125,3130,OVV,2018-09-06,1410,WOLFCAMP A,7621,1922,45,487.256,487.256,24.539,122.551,4984.439,3.23396873833669,8250,30370.999,0.063,2551.045068,0.249,0.016,2.731413826,0.201,0.168,0.898,4.08975553512573
178616.34375,3131,OVV,2018-09-06,1410,WOLFCAMP A,7646,1894,46,486.844,486.844,112.81,112.81,4861.889,3.42824089129765,8250,17102.858,0.054,2406.482001,0.49,0.016,2.520374641,0.205,0.126,0.897,4.06805896759033
100187.7578125,3132,OVV,2018-09-03,1413,SPRABERRY LOWER,7784,1912,46,481.948,481.948,360.246,360.246,4478.215,3.61826042550886,7250,15548.01,0.06,2003.725312,0.57,0.013,2.500789921,0.218,0.083,0.896,4.13868236541748
143286.90625,3133,OVV,2018-09-03,1413,WOLFCAMP A,7762,1902,47,493.593,493.593,112.81,112.81,4974.699,3.19165964199144,8250,28823.72,0.06,2584.862086,0.254,0.016,2.712994274,0.198,0.181,0.896,4.14663171768188
181461,3134,OVV,2018-09-03,1413,WOLFCAMP A,7762,1910,46,481.265,481.265,360.246,360.246,4838.461,3.4933376620233,8250,18469.331,0.055,2361.638295,0.465,0.016,2.457117247,0.206,0.126,0.895,4.13098192214966
78307.4140625,3135,SURGE,2017-01-31,1993,WOLFCAMP A,6441,2004,40,631.719,301.559,12.645,12.645,5045.56,3.12257200510528,8250,16319.169,0.051,2642.052765,0.364,0.026,2.425988327,0.196,0.257,0.811,3.87196278572083
90794.46875,3136,SURGE,2017-10-24,1727,SPRABERRY LOWER,6870,2134,36,315.725,315.725,324.487,324.487,4707.273,3.94876379306257,7250,19375.569,0.056,1836.017645,0.521,0.023,2.281294678,0.222,0.163,0.811,4.07650184631348
50318.98046875,3137,SURGE,2017-03-01,1964,WOLFCAMP A,6734,3192,67,360.484,344.877,307.369,304.051,5017.959,3.12472064760689,8250,16609.592,0.05,2640.236018,0.344,0.024,2.474539016,0.197,0.242,0.811,5.24933767318726
144964,3138,LARIO,2017-10-09,1742,WOLFCAMP B,9687,1989,55,2000,218.533,500,500,6692.684,5.49956759481683e-02,214.695,11524.1145,0.065,3903.852372,0.651,0.019,2.970678136,0.211,0.17,0.747,5.88789749145508
52799.90625,3139,XOM,2014-06-05,2964,WOLFCAMP B,9335,1390,34,1229.494,1229.494,35.982,35.982,6887.071,4.39500728849812e-02,178.128,6870.8,0.041,4052.962562,0.459,0.015,2.545285446,0.171,0.223,0.788,4.90498828887939
41338.453125,3140,XOM,2014-09-17,2860,WOLFCAMP B,9335,1137,41,1229.729,1229.729,13.171,13.171,6923.053,4.38510130723942e-02,178.128,5856.749,0.041,4062.118239,0.527,0.011,2.492188802,0.163,0.241,0.786,4.8052921295166
75184.859375,3141,XOM,2016-06-14,2224,WOLFCAMP B,9304,1104,39,1111.596,1111.596,9.423,9.423,6919.305,4.17951707566761e-02,169.7,6985.742,0.042,4060.277705,0.463,0.01,2.602633653,0.171,0.207,0.784,4.72727727890015
153898.046875,3142,XOM,2016-04-19,2280,SPRABERRY LOWER,10003,1314,43,871.614,569.372,65.904,45.256,6338.929,2.29246902278783,7250,19870.807,0.048,3162.529102,0.321,0.003,2.815613011,0.198,0.129,0.786,5.22496700286865
183867.328125,3143,XOM,2016-05-19,2250,SPRABERRY LOWER,9436,1119,38,2000,2000,500,500,6355.081,2.25702097085912,7250,22084.394,0.052,3212.198776,0.34,0.011,2.798180517,0.201,0.141,0.784,4.68437576293945
175194.3125,3144,XOM,2018-05-04,1535,WOLFCAMP A,10378,1855,61,289.463,303.36,344.15,390.404,6625.504,2.10149410843643,8250,19348.479,0.055,3925.778315,0.376,0.016,2.429650315,0.213,0.162,0.793,6.44589138031006
142162.3125,3145,XOM,2018-03-01,1599,SPRABERRY LOWER,10353,1413,55,435.475,276.915,164.591,160.046,6404.235,2.82740583384246,7250,19438.382,0.05,2564.187961,0.44,0.013,2.477937009,0.211,0.146,0.792,5.71779108047485
105488.4921875,3146,XOM,2017-01-03,2021,SPRABERRY LOWER,10342,1509,49,2000,211.151,84.568,500,6323.518,2.37576224705528,7250,26666.337,0.055,3051.652163,0.305,0.013,2.62248288,0.22,0.139,0.793,5.71597862243652
110865.8671875,3147,XOM,2016-04-15,2284,SPRABERRY LOWER,9355,1772,45,2000,978.413,297.897,500,6327.606,2.37787640376753,7250,28765.543,0.059,3048.938956,0.315,0.017,2.645176169,0.223,0.135,0.793,5.5452709197998
66246,3148,XOM,2017-01-06,2018,SPRABERRY MIDDLE,10335,1622,51,2000,2000,500,500,5717.119,3.53648121342835,6850,17282.609,0.057,1936.953595,0.314,0.011009,2.435723879,0.23,0.143,0.795,5.80179977416992
156212.6875,3149,XOM,2018-03-01,1599,SPRABERRY LOWER,10353,1410,56,559.652,434.82,79.329,79.329,6244.189,2.52423243026235,7250,23837.351,0.057,2872.160231,0.388,0.013,2.344072994,0.235,0.115,0.792,5.69249153137207
114870.5859375,3150,XOM,2018-03-01,1599,SPRABERRY LOWER,10317,1424,55,787.203,297.11,239.412,90.463,6235.1,2.51567640367801,7250,24478.492,0.058,2881.928689,0.38,0.013,2.321803825,0.235,0.119,0.793,5.68678998947144
44043.27734375,3151,XOM,2014-12-01,2785,WOLFCAMP B,9075,1390,34,1110.545,1303.272,11.297,9.423,6909.882,4.06142230963834e-02,175.147,5416.368,0.037,4312.454767,0.543,0.01,2.53032025,0.166,0.227,0.784,4.78646564483643
37241.19921875,3152,XOM,2014-12-29,2757,WOLFCAMP B,9585,1285,39,2000,374.762,283.699,500,6885.25,4.11141161273993e-02,163.166,6067.069,0.033,3968.612617,0.428,0.009,2.504265217,0.158,0.244,0.785,5.04692316055298
41535.65625,3153,XOM,2015-02-25,2699,WOLFCAMP B,9472,1133,40,2000,772.415,500,500,6919.151,4.04693278130238e-02,159.583,6373.663,0.047,3943.307404,0.53,0.014,2.510195338,0.165,0.242,0.791,4.8308048248291
114379.4453125,3154,COP,2016-11-11,2074,WOLFCAMP B,10355,2259,64,310.371,553.548,135.56,217.259,6466.443,9.95626779688144e-02,403.388,26940.36,0.054,4051.598533,0.367,0.014,2.790444071,0.17,0.339,0.907,6.71540355682373
132079.71875,3155,COP,2016-07-29,2179,WOLFCAMP B,10305,2230,67,264.61,264.61,20.36,20.36,6586.644,8.96675390624892e-02,403.388,12399.035,0.045,4498.70716,0.613,0.013,1.977744626,0.144,0.397,0.908,6.72811365127563
173707.828125,3156,COP,2016-11-11,2074,WOLFCAMP A,10301,2175,77,1213.27,288.003,277.359,118.442,6249.184,2.58796304121762,8250,20894.974,0.039,3187.835324,0.396,0.013,1.505944758,0.14,0.485,0.908,6.77693128585815
44119.7421875,3157,COP,2016-03-15,2315,WOLFCAMP B,5067,1393,43,703.304,487.633,51.359,97.745,6571.256,9.44747476171147e-02,411.398,15121.18,0.045,4354.581625,0.535,0.012,2.006701849,0.14,0.402,0.91,3.18254470825195
78735.5546875,3158,COP,2016-03-15,2315,WOLFCAMP B,5015,1441,43,267.022,267.022,20.36,20.36,6566.284,9.58605371959373e-02,411.398,14913.299,0.045,4291.630446,0.542,0.013,1.992637962,0.14,0.402,0.91,3.19399976730347
61997.69921875,3159,COP,2016-03-25,2305,WOLFCAMP A,4940,1470,41,267.15,267.15,198.659,198.659,6367.626,2.12226386459207,8250,19949.724,0.036,3887.358277,0.358,0.011,1.802698478,0.141,0.462,0.91,3.14260482788086
146001.25,3160,PXD,2018-10-27,1359,WOLFCAMP C,6702,2855,47,875.357,875.357,6.007,6.007,6827.061,2.04308696056409,9450,16348.236,0.06,4625.353782,0.628,0.013,2.583931548,0.174,0.288,0.93,6.05093765258789
129345.7734375,3161,PXD,2018-10-31,1355,WOLFCAMP C,6626,2926,46,878.229,878.229,6.007,6.007,6833.068,2.02927434258846,9450,19036.85,0.062,4656.837078,0.59,0.013,2.561515138,0.178,0.28,0.93,6.0547776222229
142195,3162,PXD,2018-10-16,1370,WOLFCAMP C,7782,2939,44,890.365,890.365,18.009,18.009,6886.356,2.26191468190232,9450,13005.074,0.059,4177.876414,0.681,0.013,2.505921908,0.191,0.304,0.937,6.89999866485596
156375,3163,PXD,2018-10-13,1373,WOLFCAMP C,7302,2932,44,873.659,873.659,7.476,7.476,6868.347,2.00256125422921,9450,14521.481,0.052,4718.956776,0.628,0.013,2.60815461,0.169,0.3,0.937,6.53547477722168
148033,3164,PXD,2018-10-17,1369,WOLFCAMP B,7302,2917,45,873.43,873.43,7.476,7.476,6860.871,9.22843040733012e-02,433.166,12165.096,0.053,4693.820952,0.708,0.007,2.776323368,0.169,0.299,0.937,6.53733491897583
137201,3165,LARIO,2016-12-27,2028,WOLFCAMP B,10113,2463,48,2000,2000,500,500,5972.283,7.26100479751293e-02,261.394,6243.856,0.06,3599.970077,0.787,0.015,2.805385738,0.169,0.234,0.882,6.39965724945068
11334.24609375,3166,DISCOVERY,2018-09-27,1389,WOLFCAMP A,9746,2047,46,530.564,530.564,59.009,59.009,4661.374,2.59596118653132,8250,29271.14,0.058,3178.013617,0.312,0.024,2.788671165,0.217,0.287,0.918,5.66550159454346
173627.28125,3167,DISCOVERY,2018-09-28,1388,WOLFCAMP B,9896,1825,45,844.441,844.441,289.894,289.894,5220.215,0.145153587489857,519.17,14106.077,0.064,3576.694238,0.724,0.031,2.640083547,0.2,0.27,0.913,5.53347110748291
47042.66015625,3168,DISCOVERY,2018-09-29,1387,WOLFCAMP A,9861,2020,45,264.148,264.148,60.971,60.971,4720.383,2.8049167898434,8250,22612.135,0.053,2941.263723,0.423,0.015,2.714792202,0.211,0.308,0.918,5.68169689178467
